Esta_na_Capa,Grupo,Subgrupo,Primeiro_Capitulo,Ultimo_Capitulo,Porcentagem_de_Capitulos_do_Volume,E_a_Primeira_Aparicao_no_manga,Distancia_da_Primeira_Aparicao_em_capitulos,Numero_total_de_capitulos_que_apareceu,Numero_de_capitulos_ate_o_volume,Nome_do_Personagem,Volume,Numero_de_Capitulos_no_Volume,Distancia_da_Primeira_Aparicao_em_volumes,Volume_num
1,Pirates,Straw Hat Pirates,45,53,1.0,0,,9,0,Monkey D. Luffy,Volume_6,9,5.0,6
0,Pirates,Red Hair Pirates,590,590,0.0,0,,1,0,Atmos,Volume_60,1,3.0,60
0,Pirates,Red Hair Pirates,590,590,0.0,0,,1,0,Andre,Volume_60,1,3.0,60
0,Pirates,Red Hair Pirates,590,590,0.0,0,,1,0,Baggaley,Volume_60,1,2.0,60
0,Pirates,Current,590,592,0.0,0,,2,0,Dracule Mihawk,Volume_60,2,54.0,60
0,Citizens,Dawn Island,590,590,0.0,0,,1,0,Chicken,Volume_60,1,59.0,60
0,Pirates,Straw Hat Pirates,591,591,0.0,0,,1,0,Trafalgar Law,Volume_60,1,9.0,60
0,Pirates,Straw Hat Pirates,591,591,0.0,0,,1,0,Bepo,Volume_60,1,9.0,60
0,Pirates,Straw Hat Pirates,591,591,0.0,0,,1,0,Jean Bart,Volume_60,1,9.0,60
0,Pirates,Straw Hat Pirates,591,591,0.0,0,,1,0,Penguin,Volume_60,1,9.0,60
0,Pirates,Straw Hat Pirates,591,591,0.0,0,,1,0,Shachi,Volume_60,1,9.0,60
0,Pirates,Kuja Pirates,591,591,0.0,0,,1,0,Boa Hancock,Volume_60,1,7.0,60
0,Pirates,Kuja Pirates,591,591,0.0,0,,1,0,Boa Marigold,Volume_60,1,7.0,60
0,Pirates,Kuja Pirates,591,591,0.0,0,,1,0,Boa Sandersonia,Volume_60,1,7.0,60
0,Pirates,Kuja Pirates,591,594,0.0,0,,2,0,Ran,Volume_60,2,7.0,60
0,Pirates,Kuja Pirates,591,594,0.0,0,,2,0,Cosmos,Volume_60,2,7.0,60
0,Pirates,Kuja Pirates,591,594,0.0,0,,2,0,Blue Fan,Volume_60,2,7.0,60
0,Marines,Admiral,591,592,0.0,0,,2,0,Kizaru,Volume_60,2,26.0,60
0,Citizens,Kuja,591,591,0.0,0,,1,0,Nyon,Volume_60,1,7.0,60
0,Pirates,Straw Hat Pirates (cover),588,594,0.0,0,,4,0,Usopp,Volume_60,4,57.0,60
0,Citizens,Kuja,591,591,0.0,0,,1,0,Marguerite,Volume_60,1,7.0,60
0,Pirates,Straw Hat Pirates (cover),588,594,0.0,0,,4,0,Sanji,Volume_60,4,55.0,60
0,Pirates,Straw Hat Pirates (cover),588,594,0.0,0,,4,0,Nico Robin,Volume_60,4,40.0,60
0,Pirates,Red Hair Pirates,590,590,0.0,0,,1,0,Curiel,Volume_60,1,3.0,60
0,Pirates,Red Hair Pirates,590,590,0.0,0,,1,0,Blamenco,Volume_60,1,3.0,60
0,Pirates,Red Hair Pirates,590,590,0.0,0,,1,0,Jozu,Volume_60,1,35.0,60
0,Pirates,Red Hair Pirates,590,590,0.0,0,,1,0,Marco,Volume_60,1,35.0,60
0,Pirates,Red Hair Pirates,590,590,0.0,0,,1,0,Yasopp,Volume_60,1,59.0,60
0,Pirates,Red Hair Pirates,590,590,0.0,0,,1,0,Lucky Roux,Volume_60,1,59.0,60
0,Pirates,Red Hair Pirates,590,590,0.0,0,,1,0,Benn Beckman,Volume_60,1,59.0,60
0,Pirates,Red Hair Pirates,590,590,0.0,0,,1,0,Shanks,Volume_60,1,59.0,60
0,Pirates,Straw Hat Pirates,590,590,0.0,1,,1,0,Mori Dako,Volume_60,1,0.0,60
0,Animals,Sea Kings,589,589,0.0,0,,1,0,Lord of the Coast,Volume_60,1,59.0,60
0,Citizens,Dawn Island,589,589,0.0,0,,1,0,Kuina,Volume_60,1,59.0,60
0,Marines,Impel Down,589,589,0.0,0,,1,0,Domino,Volume_60,1,5.0,60
0,Marines,Impel Down,589,589,0.0,0,,1,0,Sadi,Volume_60,1,5.0,60
0,Pirates,Sun Pirates,589,594,0.0,0,,4,0,Jinbe,Volume_60,4,6.0,60
0,Marines,World Nobles,588,588,0.0,1,,1,0,Jalmack,Volume_60,1,0.0,60
0,Pirates,Straw Hat Pirates (cover),588,594,0.0,0,,4,0,Brook,Volume_60,4,14.0,60
0,Pirates,Straw Hat Pirates (cover),588,594,0.0,0,,4,0,Franky,Volume_60,4,25.0,60
0,Pirates,Straw Hat Pirates (cover),588,594,0.0,0,,4,0,Tony Tony Chopper,Volume_60,4,45.0,60
0,Citizens,Kuja,591,591,0.0,0,,1,0,Sweet Pea,Volume_60,1,7.0,60
0,Pirates,Straw Hat Pirates,592,594,0.0,0,,2,0,Perona,Volume_60,2,13.0,60
0,Citizens,Kuja,591,591,0.0,0,,1,0,Kikyo,Volume_60,1,7.0,60
0,Others,Takoyaki 8,593,593,0.0,0,,1,0,Camie,Volume_60,1,39.0,60
0,Others,Takoyaki 8,593,593,0.0,0,,1,0,Pappag,Volume_60,1,39.0,60
0,Others,Takoyaki 8,593,593,0.0,0,,1,0,Crocodile,Volume_60,1,47.0,60
0,Others,Takoyaki 8,593,593,0.0,0,,1,0,Mr. 1,Volume_60,1,43.0,60
0,Pirates,Straw Hat Pirates,594,594,0.0,0,,1,0,Eustass Kid,Volume_60,1,9.0,60
0,Pirates,Straw Hat Pirates,594,594,0.0,0,,1,0,Killer,Volume_60,1,9.0,60
0,Pirates,Straw Hat Pirates,594,594,0.0,0,,1,0,Capone Bege,Volume_60,1,9.0,60
0,Pirates,Straw Hat Pirates,594,594,0.0,0,,1,0,Basil Hawkins,Volume_60,1,9.0,60
0,Pirates,Straw Hat Pirates,594,594,0.0,0,,1,0,Urouge,Volume_60,1,9.0,60
0,Pirates,Kuja Pirates,594,594,0.0,0,,1,0,Rindo,Volume_60,1,7.0,60
0,Pirates,Kuja Pirates,594,594,0.0,0,,1,0,Daisy,Volume_60,1,7.0,60
0,Pirates,Kuja Pirates,594,594,0.0,0,,1,0,Brownbeard,Volume_60,1,1.0,60
0,Pirates,Kuja Pirates,594,594,0.0,0,,1,0,Faust,Volume_60,1,1.0,60
0,Pirates,Kuja Pirates,594,594,0.0,0,,1,0,Heat,Volume_60,1,9.0,60
0,Pirates,Kuja Pirates,594,594,0.0,0,,1,0,Wire,Volume_60,1,9.0,60
0,Pirates,Kuja Pirates,594,594,0.0,1,,1,0,Haritsu Kendiyo,Volume_60,1,0.0,60
0,Marines,Fleet Admiral,594,594,0.0,0,,1,0,Sengoku,Volume_60,1,35.0,60
0,Marines,Fleet Admiral,594,594,0.0,1,,1,0,Kibin,Volume_60,1,0.0,60
0,Marines,Fleet Admiral,594,594,0.0,0,,1,0,Brannew,Volume_60,1,49.0,60
0,Marines,Fleet Admiral,594,594,0.0,0,,1,0,Koby,Volume_60,1,59.0,60
0,Marines,Fleet Admiral,594,594,0.0,0,,1,0,Helmeppo,Volume_60,1,59.0,60
0,Marines,Fleet Admiral,594,594,0.0,1,,1,0,Dr. Fishbonen,Volume_60,1,0.0,60
0,Marines,Five Elders,594,594,0.0,0,,1,0,Jaygarcia Saturn,Volume_60,1,35.0,60
0,Marines,Five Elders,594,594,0.0,0,,1,0,Marcus Mars,Volume_60,1,35.0,60
0,Marines,Five Elders,594,594,0.0,0,,1,0,Topman Warcury,Volume_60,1,35.0,60
0,Marines,Five Elders,594,594,0.0,0,,1,0,Ethanbaron V. Nusjuro,Volume_60,1,35.0,60
0,Marines,Five Elders,594,594,0.0,0,,1,0,Shepherd Ju Peter,Volume_60,1,35.0,60
0,Marines,Five Elders,594,594,0.0,1,,1,0,Kong,Volume_60,1,0.0,60
0,Citizens,Sabaody Archipelago,594,594,0.0,1,,1,0,Kasa,Volume_60,1,0.0,60
0,Others,Takoyaki 8,593,593,0.0,0,,1,0,Hatchan,Volume_60,1,52.0,60
0,Citizens,Kuja,591,591,0.0,0,,1,0,Aphelandra,Volume_60,1,7.0,60
0,Others,Revolutionary Army,593,593,0.0,0,,1,0,Coffee Monkeys,Volume_60,1,9.0,60
0,Others,Revolutionary Army,593,593,0.0,1,,1,0,Bunny Joe,Volume_60,1,0.0,60
0,Citizens,Kuja,591,591,0.0,0,,1,0,Nerine,Volume_60,1,7.0,60
1,Citizens,Kuja,591,594,0.2,0,,2,0,Silvers Rayleigh,Volume_60,2,57.0,60
0,Citizens,Kuja,591,593,0.0,0,,2,0,Shakuyaku,Volume_60,2,9.0,60
0,Citizens,Boin Archipelago,591,594,0.0,0,,2,0,Heracles,Volume_60,2,6.0,60
0,Citizens,Boin Archipelago,591,591,0.0,0,,1,0,Crocus,Volume_60,1,48.0,60
0,Citizens,Boin Archipelago,591,591,0.0,0,,1,0,Laboon,Volume_60,1,48.0,60
0,Pirates,Straw Hat Pirates (cover),588,594,0.0,0,,4,0,Nami,Volume_60,4,59.0,60
0,Marines,Admirals,592,592,0.0,0,,1,0,Akainu,Volume_60,1,26.0,60
0,Citizens,Weatheria,592,594,0.0,0,,2,0,Haredas,Volume_60,2,6.0,60
0,Citizens,Weatheria,592,594,0.0,0,,2,0,Kitton,Volume_60,2,6.0,60
0,Citizens,Weatheria,592,592,0.0,0,,1,0,Taroimo,Volume_60,1,6.0,60
0,Citizens,Weatheria,592,592,0.0,0,,1,0,Pekkori,Volume_60,1,6.0,60
0,Citizens,Weatheria,592,592,0.0,0,,1,0,Sancrin,Volume_60,1,3.0,60
0,Pirates,Straw Hat Pirates,593,593,0.0,0,,1,0,Buggy,Volume_60,1,59.0,60
0,Pirates,Straw Hat Pirates,593,593,0.0,0,,1,0,Alvida,Volume_60,1,59.0,60
0,Pirates,Straw Hat Pirates,593,593,0.0,0,,1,0,Mohji,Volume_60,1,58.0,60
0,Pirates,Straw Hat Pirates,593,593,0.0,0,,1,0,Cabaji,Volume_60,1,58.0,60
0,Pirates,Straw Hat Pirates,593,593,0.0,0,,1,0,Richie,Volume_60,1,58.0,60
0,Pirates,Straw Hat Pirates,593,593,0.0,0,,1,0,Galdino,Volume_60,1,5.0,60
0,Marines,Admiral,593,594,0.0,0,,2,0,Aokiji,Volume_60,2,28.0,60
0,Marines,Admiral,593,593,0.0,0,,1,0,Tsuru,Volume_60,1,35.0,60
0,Citizens,Sabaody Archipelago,593,593,0.0,0,,1,0,Nefertari Vivi,Volume_60,1,47.0,60
0,Citizens,Sabaody Archipelago,593,593,0.0,0,,1,0,Karoo,Volume_60,1,47.0,60
0,Citizens,Sabaody Archipelago,593,593,0.0,0,,1,0,Nefertari Cobra,Volume_60,1,44.0,60
0,Citizens,Sabaody Archipelago,593,593,0.0,0,,1,0,Igaram,Volume_60,1,47.0,60
0,Citizens,Sabaody Archipelago,593,593,0.0,0,,1,0,Pell,Volume_60,1,43.0,60
0,Citizens,Sabaody Archipelago,593,593,0.0,0,,1,0,Chaka,Volume_60,1,43.0,60
0,Others,Revolutionary Army,593,593,0.0,0,,1,0,Inazuma,Volume_60,1,5.0,60
0,Others,Revolutionary Army,593,593,0.0,1,,1,0,Karasu,Volume_60,1,0.0,60
0,Others,Revolutionary Army,593,593,0.0,0,,1,0,Duval,Volume_60,1,10.0,60
0,Pirates,Straw Hat Pirates (cover),588,594,0.0,0,,5,0,Roronoa Zoro,Volume_60,5,59.0,60
0,Marines,Vice Admirals,585,585,0.0,0,,1,0,Magellan,Volume_60,1,5.0,60
0,Citizens,Dawn Island,587,587,0.0,1,,1,0,Ahho Desunen IX,Volume_60,1,0.0,60
0,Citizens,Dawn Island,587,587,0.0,1,,1,0,Ahho Zurako,Volume_60,1,0.0,60
0,Pirates,Bluejam Pirates,585,588,0.0,0,,4,0,Bluejam,Volume_60,4,1.0,60
1,Others,Mountain Bandits,585,590,0.6,0,,6,0,Curly Dadan,Volume_60,6,2.0,60
0,Others,Mountain Bandits,585,590,0.0,1,,3,0,Magura,Volume_60,3,0.0,60
0,Marines,Vice Admirals,585,594,0.0,0,,5,0,Monkey D. Garp,Volume_60,5,15.0,60
0,Marines,Vice Admirals,585,585,0.0,0,,1,0,Hannyabal,Volume_60,1,5.0,60
1,Others,Citizens,585,594,0.9,0,,9,0,Monkey D. Luffy,Volume_60,9,59.0,60
1,Others,Citizens,585,591,0.7,0,,7,0,Portgas D. Ace,Volume_60,7,42.0,60
1,Others,Citizens,585,590,0.3,0,,3,0,Makino,Volume_60,3,59.0,60
0,Others,Citizens,585,590,0.0,0,,3,0,Woop Slap,Volume_60,3,59.0,60
1,Others,Citizens,585,589,0.5,0,,5,0,Sabo,Volume_60,5,1.0,60
0,Others,Mountain Bandits,585,590,0.0,1,,3,0,Dogura,Volume_60,3,0.0,60
0,Others,Citizens,585,586,0.0,1,,2,0,Didit,Volume_60,2,0.0,60
0,Others,Citizens,585,587,0.0,1,,3,0,Outlook III,Volume_60,3,0.0,60
0,Citizens,Nobles,586,587,0.0,1,,2,0,Goa King,Volume_60,2,0.0,60
0,Marines,Commodore,586,586,0.0,0,,1,0,Hina,Volume_60,1,41.0,60
0,Marines,Commodore,586,594,0.0,0,,2,0,Smoker,Volume_60,2,49.0,60
0,Citizens,Nobles,586,587,0.0,1,,2,0,Sterry,Volume_60,2,0.0,60
0,Pirates,Others,586,594,0.0,0,,4,0,Emporio Ivankov,Volume_60,4,5.0,60
1,Pirates,Others,586,593,0.4,0,,4,0,Monkey D. Dragon,Volume_60,4,15.0,60
0,Others,Dadan Family,586,589,0.0,0,,3,0,Magra,Volume_60,3,1.0,60
0,Others,Dadan Family,586,589,0.0,0,,3,0,Dogra,Volume_60,3,1.0,60
0,Pirates,Others,587,593,0.0,0,,3,0,Bartholomew Kuma,Volume_60,3,35.0,60
0,Pirates,Fake Straw Hat Crew,598,603,0.0,1,,5,0,Fake Nami,Volume_61,5,0.0,61
0,Others,Others,597,597,0.0,1,,1,0,Humandrills,Volume_61,1,0.0,61
0,Pirates,Fake Straw Hat Crew,598,603,0.0,1,,5,0,Fake Zoro,Volume_61,5,0.0,61
0,Pirates,Fake Straw Hat Crew,598,603,0.0,1,,5,0,Demaro Black,Volume_61,5,0.0,61
0,Pirates,Kuja Pirates,598,599,0.0,0,,2,0,Salome,Volume_61,2,8.0,61
0,Pirates,Kuja Pirates,598,602,0.0,0,,3,0,Marguerite,Volume_61,3,8.0,61
0,Others,Others,597,597,0.0,0,,1,0,Camie,Volume_61,1,40.0,61
0,Pirates,Fake Straw Hat Crew,598,603,0.0,1,,5,0,Fake Sogeking,Volume_61,5,0.0,61
0,Pirates,Current,597,597,0.0,1,,1,0,Mihawk,Volume_61,1,0.0,61
0,Others,Others,597,599,0.0,0,,3,0,Nyon,Volume_61,3,8.0,61
0,Others,Others,597,603,0.0,0,,6,0,Silvers Rayleigh,Volume_61,6,58.0,61
0,Pirates,Former,597,597,0.0,0,,1,0,Jinbe,Volume_61,1,7.0,61
0,Pirates,Current,597,602,0.0,0,,4,0,Boa Hancock,Volume_61,4,8.0,61
0,Marines,Others,597,603,0.0,0,,4,0,Sentomaru,Volume_61,4,10.0,61
0,Marines,Others,597,597,0.0,0,,1,0,Smoker,Volume_61,1,50.0,61
0,Pirates,Fake Straw Hat Crew,598,603,0.0,1,,5,0,Fake Sanji,Volume_61,5,0.0,61
0,Marines,Admirals,597,597,0.0,0,,1,0,Sakazuki,Volume_61,1,20.0,61
0,Others,Others,597,597,0.0,0,,1,0,Enel,Volume_61,1,35.0,61
0,Pirates,Fake Straw Hat Crew,598,603,0.0,1,,5,0,Fake Franky,Volume_61,5,0.0,61
0,Pirates,Kuja Pirates,599,602,0.0,0,,2,0,Yuda,Volume_61,2,8.0,61
0,Pirates,Fake Straw Hat Crew,598,603,0.0,1,,4,0,Coribou,Volume_61,4,0.0,61
1,Pirates,Straw Hat Pirates,595,603,1.0,0,,9,0,Franky,Volume_61,9,26.0,61
1,Pirates,Straw Hat Pirates,595,603,1.0,0,,9,0,Brook,Volume_61,9,15.0,61
0,Marines,Others,603,603,0.0,0,,1,0,Vegapunk,Volume_61,1,11.0,61
0,Others,Others,602,602,0.0,1,,1,0,Tibany,Volume_61,1,0.0,61
0,Others,Marines,602,602,0.0,1,,1,0,Catacombo,Volume_61,1,0.0,61
0,Others,Other,601,601,0.0,1,,1,0,Rosy Life Riders,Volume_61,1,0.0,61
0,Pirates,Fake Straw Hat Pirates,600,603,0.0,0,,2,0,Bartholomew Kuma,Volume_61,2,36.0,61
0,Marines,Others,599,601,0.0,1,,2,0,PX-7,Volume_61,2,0.0,61
0,Marines,Others,599,601,0.0,1,,2,0,PX-5,Volume_61,2,0.0,61
0,Marines,Admirals,597,597,0.0,0,,1,0,Borsalino,Volume_61,1,3.0,61
0,Pirates,Kuja Pirates,599,599,0.0,0,,1,0,Rindo,Volume_61,1,8.0,61
0,Pirates,Kuja Pirates,599,599,0.0,0,,1,0,Cosmos,Volume_61,1,8.0,61
0,Pirates,Kuja Pirates,599,599,0.0,0,,1,0,Ran,Volume_61,1,8.0,61
0,Pirates,Kuja Pirates,599,599,0.0,0,,1,0,Aphelandra,Volume_61,1,8.0,61
0,Pirates,Kuja Pirates,599,602,0.0,0,,2,0,Sweet Pea,Volume_61,2,8.0,61
0,Citizens,Marine,598,598,0.0,0,,1,0,Momonga,Volume_61,1,17.0,61
0,Citizens,Rosy Life Riders,598,598,0.0,0,,1,0,Duval,Volume_61,1,11.0,61
0,Citizens,Sabaody Archipelago,598,598,0.0,1,,1,0,Humphrey,Volume_61,1,0.0,61
0,Citizens,Sabaody Archipelago,598,603,0.0,0,,3,0,Shakuyaku,Volume_61,3,10.0,61
0,Pirates,Fake Straw Hat Crew,598,603,0.0,1,,4,0,Caribou,Volume_61,4,0.0,61
0,Marines,Admirals,597,597,0.0,0,,1,0,Kuzan,Volume_61,1,20.0,61
0,Citizens,Dawn Island,596,596,0.0,0,,1,0,Taroimo,Volume_61,1,7.0,61
0,Pirates,Whitebeard Pirates,597,597,0.0,0,,1,0,Edward Newgate,Volume_61,1,36.0,61
0,Pirates,Blackbeard Pirates,595,595,0.0,0,,1,0,Vasco Shot,Volume_61,1,2.0,61
0,Pirates,Blackbeard Pirates,595,595,0.0,0,,1,0,Doc Q,Volume_61,1,46.0,61
0,Pirates,Blackbeard Pirates,595,595,0.0,0,,1,0,Laffitte,Volume_61,1,46.0,61
0,Pirates,Blackbeard Pirates,595,595,0.0,0,,1,0,Avalo Pizarro,Volume_61,1,2.0,61
0,Pirates,Blackbeard Pirates,595,595,0.0,0,,1,0,Marshall D. Teach,Volume_61,1,37.0,61
0,Pirates,Blackbeard Pirates,595,595,0.0,0,,1,0,Jesus Burgess,Volume_61,1,46.0,61
0,Pirates,Blackbeard Pirates,595,595,0.0,0,,1,0,Shiryu,Volume_61,1,6.0,61
0,Pirates,Blackbeard Pirates,595,595,0.0,0,,1,0,Sanjuan Wolf,Volume_61,1,2.0,61
0,Pirates,Blackbeard Pirates,595,595,0.0,0,,1,0,Catarina Devon,Volume_61,1,2.0,61
0,Pirates,Straw Hat Pirates,595,595,0.0,0,,1,0,Gyogyo,Volume_61,1,10.0,61
0,Pirates,Straw Hat Pirates,595,595,0.0,0,,1,0,Scratchmen Apoo,Volume_61,1,10.0,61
0,Pirates,Straw Hat Pirates,595,595,0.0,0,,1,0,X Drake,Volume_61,1,10.0,61
0,Pirates,Straw Hat Pirates,595,595,0.0,0,,1,0,Shachi,Volume_61,1,10.0,61
0,Pirates,Straw Hat Pirates,595,595,0.0,0,,1,0,Penguin,Volume_61,1,10.0,61
0,Pirates,Straw Hat Pirates,595,595,0.0,0,,1,0,Jean Bart,Volume_61,1,10.0,61
0,Pirates,Straw Hat Pirates,595,595,0.0,0,,1,0,Bepo,Volume_61,1,10.0,61
0,Pirates,Straw Hat Pirates,595,595,0.0,0,,1,0,Trafalgar Law,Volume_61,1,10.0,61
1,Pirates,Straw Hat Pirates,595,603,0.89,0,,8,0,Nico Robin,Volume_61,8,41.0,61
0,Pirates,Straw Hat Pirates,595,595,0.0,0,,1,0,Jewelry Bonney,Volume_61,1,10.0,61
0,Pirates,Blackbeard Pirates,595,595,0.0,0,,1,0,Van Augur,Volume_61,1,46.0,61
0,Pirates,Blackbeard Pirates,595,595,0.0,0,,1,0,Stronger,Volume_61,1,37.0,61
0,Pirates,Blackbeard Pirates,595,595,0.0,1,,1,0,Scotch,Volume_61,1,0.0,61
0,Pirates,Thriller Bark Pirates,597,602,0.0,0,,2,0,Perona,Volume_61,2,14.0,61
0,Pirates,Kuja Pirates,597,599,0.0,0,,2,0,Daisy,Volume_61,2,8.0,61
0,Pirates,Kuja Pirates,597,602,0.0,0,,4,0,Boa Marigold,Volume_61,4,8.0,61
0,Pirates,Kuja Pirates,597,602,0.0,0,,4,0,Boa Sandersonia,Volume_61,4,8.0,61
0,Citizens,Water 7,596,596,0.0,0,,1,0,Kokoro,Volume_61,1,27.0,61
0,Citizens,Water 7,596,596,0.0,0,,1,0,Chimney,Volume_61,1,27.0,61
0,Citizens,Water 7,596,602,0.0,0,,2,0,Heracles,Volume_61,2,7.0,61
0,Citizens,Water 7,596,596,0.0,0,,1,0,Iceburg,Volume_61,1,27.0,61
0,Citizens,Dawn Island,596,601,0.0,0,,4,0,Sancrin,Volume_61,4,4.0,61
0,Citizens,Dawn Island,596,602,0.0,0,,2,0,Haredas,Volume_61,2,7.0,61
0,Citizens,Dawn Island,596,596,0.0,0,,1,0,Sabo,Volume_61,1,2.0,61
0,Citizens,Dawn Island,596,596,0.0,0,,1,0,Portgas D. Ace,Volume_61,1,43.0,61
0,Marines,CP9,596,596,0.0,0,,1,0,Spandam,Volume_61,1,24.0,61
0,Marines,Captains,596,596,0.0,1,,1,0,Gorilla,Volume_61,1,0.0,61
0,Citizens,Baratie,595,595,0.0,0,,1,0,Emporio Ivankov,Volume_61,1,6.0,61
0,Citizens,Baratie,595,595,0.0,0,,1,0,Hiriluk,Volume_61,1,45.0,61
0,Citizens,Baratie,595,595,0.0,0,,1,0,Zeff,Volume_61,1,56.0,61
0,Marines,Admiral,595,595,0.0,0,,1,0,Akainu,Volume_61,1,27.0,61
0,Pirates,Blackbeard Pirates,595,595,0.0,0,,1,0,Donquixote Doflamingo,Volume_61,1,36.0,61
0,Pirates,Roger Pirates,597,603,0.0,0,,2,0,Gol D. Roger,Volume_61,2,24.0,61
1,Pirates,Straw Hat Pirates,595,603,0.89,0,,8,0,Tony Tony Chopper,Volume_61,8,46.0,61
0,Pirates,Shichibukai,596,596,0.0,0,,1,0,Crocodile,Volume_61,1,48.0,61
1,Pirates,Straw Hat Pirates,595,603,0.89,0,,8,0,Usopp,Volume_61,8,58.0,61
1,Pirates,Straw Hat Pirates,595,603,1.0,0,,9,0,Nami,Volume_61,9,60.0,61
1,Pirates,Straw Hat Pirates,595,603,1.0,0,,9,0,Roronoa Zoro,Volume_61,9,60.0,61
1,Pirates,Straw Hat Pirates,595,603,1.0,0,,9,0,Monkey D. Luffy,Volume_61,9,60.0,61
1,Pirates,Straw Hat Pirates,595,603,1.0,0,,9,0,Sanji,Volume_61,9,56.0,61
0,Pirates,Flying Dutchman,607,610,0.0,1,,4,0,Hammond,Volume_62,4,0.0,62
0,Pirates,Flying Dutchman,607,609,0.0,1,,2,0,Octopus Merman,Volume_62,2,0.0,62
0,Pirates,Flying Dutchman,607,610,0.0,1,,4,0,Kasagoba,Volume_62,4,0.0,62
0,Pirates,Flying Dutchman,607,608,0.0,1,,2,0,Sea Lion,Volume_62,2,0.0,62
0,Pirates,Caribou Pirates,608,613,0.0,1,,3,0,Hody Jones,Volume_62,3,0.0,62
0,Pirates,Caribou Pirates,608,610,0.0,1,,2,0,Hyouzou,Volume_62,2,0.0,62
1,Citizens,Merfolk,608,614,0.64,0,,7,0,Camie,Volume_62,7,41.0,62
0,Citizens,Merfolk,608,609,0.0,1,,2,0,Ichika,Volume_62,2,0.0,62
0,Pirates,Flying Dutchman,607,613,0.0,1,,2,0,Ankoro,Volume_62,2,0.0,62
0,Citizens,Merfolk,608,609,0.0,1,,2,0,Nika,Volume_62,2,0.0,62
0,Citizens,Merfolk,608,609,0.0,1,,2,0,Sanka,Volume_62,2,0.0,62
0,Citizens,Merfolk,608,609,0.0,1,,2,0,Yonka,Volume_62,2,0.0,62
0,Citizens,Merfolk,608,608,0.0,1,,1,0,Yonka 2,Volume_62,1,0.0,62
1,Citizens,Merfolk,608,612,0.27,1,,3,0,Ishilly,Volume_62,3,0.0,62
0,Citizens,Merfolk,608,608,0.0,1,,1,0,Medaka Mermaid Quintuplets Ichika Nika Sanka Yonka Yonka 2,Volume_62,1,0.0,62
0,Pirates,Flying Dutchman,607,607,0.0,1,,1,0,Vander Decken,Volume_62,1,0.0,62
0,Pirates,Flying Pirates,606,613,0.0,1,,3,0,Wadatsumi,Volume_62,3,0.0,62
0,Pirates,Flying Pirates,606,606,0.0,1,,1,0,"Ankoro3,4",Volume_62,1,0.0,62
0,Pirates,Straw Hat Pirates,604,614,0.0,0,,10,0,Nami,Volume_62,10,61.0,62
0,Pirates,Straw Hat Pirates,604,614,0.0,0,,11,0,Usopp,Volume_62,11,59.0,62
1,Pirates,Straw Hat Pirates,604,614,0.91,0,,10,0,Sanji,Volume_62,10,57.0,62
1,Pirates,Straw Hat Pirates,604,614,0.91,0,,10,0,Tony Tony Chopper,Volume_62,10,47.0,62
0,Pirates,Straw Hat Pirates,604,613,0.0,0,,8,0,Nico Robin,Volume_62,8,42.0,62
0,Pirates,Straw Hat Pirates,604,613,0.0,0,,8,0,Franky,Volume_62,8,27.0,62
0,Pirates,Straw Hat Pirates,604,614,0.0,0,,11,0,Brook,Volume_62,11,16.0,62
0,Pirates,Caribou Pirates,604,612,0.0,0,,7,0,Caribou,Volume_62,7,1.0,62
0,Pirates,Caribou Pirates,604,605,0.0,0,,2,0,Coribou,Volume_62,2,1.0,62
0,Pirates,Caribou Pirates,604,605,0.0,0,,2,0,Momoo,Volume_62,2,53.0,62
0,Animals,Others,604,605,0.0,1,,2,0,Kraken,Volume_62,2,0.0,62
0,Animals,Others,605,605,0.0,1,,1,0,Shark,Volume_62,1,0.0,62
0,Pirates,Straw Hat Pirates,606,606,0.0,1,,1,0,"Surume2,4",Volume_62,1,0.0,62
0,Pirates,Flying Pirates,606,613,0.0,1,,3,0,Vander Decken IX,Volume_62,3,0.0,62
0,Citizens,Merfolk,608,610,0.0,1,,3,0,Kairen,Volume_62,3,0.0,62
1,Pirates,Straw Hat Pirates,607,608,0.18,1,,2,0,Surume,Volume_62,2,0.0,62
1,Citizens,Merfolk,608,614,0.36,1,,4,0,Hiramera,Volume_62,4,0.0,62
0,Citizens,Merfolk,608,609,0.0,1,,2,0,Lulis,Volume_62,2,0.0,62
1,Citizens,Merfolk,608,610,0.27,1,,3,0,Mero,Volume_62,3,0.0,62
0,Pirates,New Fish-Man Pirates,611,613,0.0,1,,2,0,Zeo,Volume_62,2,0.0,62
0,Pirates,New Fish-Man Pirates,611,613,0.0,1,,2,0,Daruma,Volume_62,2,0.0,62
0,Pirates,New Fish-Man Pirates,611,613,0.0,1,,2,0,Ikaros Much,Volume_62,2,0.0,62
0,Citizens,Fish-Man Island,611,611,0.0,1,,1,0,Junan,Volume_62,1,0.0,62
1,Citizens,Fish-Man Island,611,614,0.36,1,,4,0,Neptune,Volume_62,4,0.0,62
0,Citizens,Fish-Man Island,611,612,0.0,1,,2,0,Hoe,Volume_62,2,0.0,62
1,Citizens,Fish-Man Island,611,614,0.36,1,,4,0,Megalo,Volume_62,4,0.0,62
0,Animals,Arabasta,611,611,0.0,0,,1,0,Karoo,Volume_62,1,49.0,62
0,Citizens,Ryugu Palace,612,614,0.0,1,,3,0,Shirahoshi,Volume_62,3,0.0,62
